,call_type,latitude,longitude
2813,Medical Incident,37.73238073,-122.37826799999999
2814,Medical Incident,37.7306107,-122.4758628
2816,Medical Incident,37.7824485,-122.4163274
2820,Medical Incident,37.78255696,-122.4163494
2821,Medical Incident,37.77762424,-122.3999811
2822,Medical Incident,37.75199404,-122.4091229
2824,Medical Incident,37.71830372,-122.3923879
2825,Medical Incident,37.77269482,-122.42218829999999
2826,Medical Incident,37.77144882,-122.391172
2827,Medical Incident,37.730119099999996,-122.3873152
2828,Medical Incident,37.77753424,-122.44086370000001
2829,Medical Incident,37.78316343,-122.4115993
2830,Medical Incident,37.71226467,-122.4729324
2831,Medical Incident,37.74919905,-122.4145932
2832,Medical Incident,37.76571899,-122.40952069999999
2834,Medical Incident,37.78114586,-122.409026
2835,Medical Incident,37.78316343,-122.4115993
2836,Medical Incident,37.72976037,-122.37336040000001
2839,Medical Incident,37.78398364,-122.446072
2840,Medical Incident,37.78318152,-122.437809
2846,Medical Incident,37.78087726,-122.4145069
2847,Medical Incident,37.77996805,-122.42690139999999
2848,Medical Incident,37.78384277,-122.42276740000001
2849,Medical Incident,37.79318061,-122.4081471
2852,Medical Incident,37.77771244,-122.41273670000001
2853,Medical Incident,37.77774474,-122.43920700000001
2854,Medical Incident,37.76972086,-122.41794920000001
2856,Medical Incident,37.78626844,-122.4129972
2857,Medical Incident,37.74747921,-122.48130630000001
2858,Medical Incident,37.77753424,-122.44086370000001
2859,Medical Incident,37.78034755,-122.40648799999998
2861,Medical Incident,37.75210113,-122.40089520000001
2862,Medical Incident,37.72200064,-122.4394357
2864,Medical Incident,37.78114586,-122.409026
2866,Medical Incident,37.77779521,-122.39152309999999
2868,Medical Incident,37.74790059,-122.47175349999999
2869,Medical Incident,37.74790059,-122.47175349999999
2871,Medical Incident,37.78153743,-122.4095183
2872,Medical Incident,37.76929129,-122.40651580000001
2873,Medical Incident,37.73238073,-122.37826799999999
2874,Medical Incident,37.78331089,-122.4175288
2875,Medical Incident,37.72847605,-122.4154293
2876,Medical Incident,37.77667245,-122.3945574
2877,Medical Incident,37.76010129,-122.42142520000002
2878,Medical Incident,37.7731448,-122.39147290000001
2879,Medical Incident,37.77021017,-122.44534499999999
2880,Medical Incident,37.79307213,-122.40812520000001
2881,Medical Incident,37.72993469,-122.39774440000001
2882,Medical Incident,37.7890669,-122.39233940000001
2883,Medical Incident,37.76625361,-122.42586399999999
2884,Medical Incident,37.75483798,-122.4153277
2885,Medical Incident,37.77644368,-122.4097748
2888,Medical Incident,37.77604635,-122.41128880000001
2889,Medical Incident,37.73753926,-122.40039850000001
2890,Medical Incident,37.72976037,-122.37336040000001
2892,Medical Incident,37.77973891,-122.40715949999999
2893,Medical Incident,37.79215071,-122.3944511
2897,Medical Incident,37.745956299999996,-122.4542399
2898,Medical Incident,37.77514707,-122.41925559999999
2899,Medical Incident,37.785096100000004,-122.4127588
2900,Medical Incident,37.76177683,-122.4351517
2901,Medical Incident,37.78578701,-122.41254779999998
2902,Medical Incident,37.77985107,-122.50943290000001
2903,Medical Incident,37.79046107,-122.39668970000001
2904,Medical Incident,37.80858332,-122.41592250000001
2905,Medical Incident,37.73520816,-122.41170590000002
2906,Medical Incident,37.78626844,-122.4129972
2907,Medical Incident,37.77530725,-122.4574433
2909,Medical Incident,37.78153743,-122.4095183
2911,Medical Incident,37.8038818,-122.4148703
2912,Medical Incident,37.75210113,-122.40089520000001
2914,Medical Incident,37.7650299,-122.4652417
2915,Medical Incident,37.78086102,-122.48901609999999
2916,Medical Incident,37.78502466,-122.4119719
2917,Medical Incident,37.71700209,-122.46795729999998
2919,Medical Incident,37.7136148,-122.46432450000002
2925,Medical Incident,37.77771244,-122.41273670000001
2926,Medical Incident,37.8079431,-122.4141381
2927,Medical Incident,37.79559693,-122.39618090000002
2928,Medical Incident,37.76775042,-122.4295304
2929,Medical Incident,37.76103977,-122.41921370000001
2930,Medical Incident,37.78491618,-122.41195
2932,Medical Incident,37.78480739,-122.41361540000001
2933,Medical Incident,37.75021164,-122.44639120000001
2934,Medical Incident,37.74917218,-122.41595459999999
2935,Medical Incident,37.74790059,-122.47175349999999
2936,Medical Incident,37.72063221,-122.43798400000001
2937,Medical Incident,37.75021164,-122.44639120000001
2939,Medical Incident,37.76974505,-122.4451837
2940,Medical Incident,37.78397351,-122.41604550000001
2943,Medical Incident,37.73588581,-122.3827051
2946,Medical Incident,37.78331089,-122.4175288
2947,Medical Incident,37.78480739,-122.41361540000001
2948,Medical Incident,37.78331041,-122.38837990000002
2949,Medical Incident,37.74093462,-122.5023423
2951,Medical Incident,37.78331089,-122.4175288
2953,Medical Incident,37.77143376,-122.42778090000002
2954,Medical Incident,37.78791853,-122.40427759999999
2956,Medical Incident,37.78316343,-122.4115993
2958,Medical Incident,37.78276323,-122.4274692
2959,Medical Incident,37.79215726,-122.41924340000001
2960,Medical Incident,37.78315191,-122.4183443
2963,Medical Incident,37.72243161,-122.39562279999998
2964,Medical Incident,37.79046318,-122.4059415
2965,Medical Incident,37.79851107,-122.40976909999999
2966,Medical Incident,37.79662477,-122.43118229999999
2970,Medical Incident,37.75810086,-122.41454679999998
2972,Medical Incident,37.80858332,-122.41592250000001
2973,Medical Incident,37.77530725,-122.4574433
2975,Medical Incident,37.78331041,-122.38837990000002
2976,Medical Incident,37.73238073,-122.37826799999999
2977,Medical Incident,37.77143376,-122.42778090000002
2978,Medical Incident,37.73663509,-122.49405379999999
2979,Medical Incident,37.73250288,-122.38435619999998
2981,Medical Incident,37.79267912,-122.39685349999999
2982,Medical Incident,37.75050064,-122.4071312
2983,Medical Incident,37.7882227,-122.4202104
2985,Medical Incident,37.7953353,-122.3973622
2986,Medical Incident,37.82472164,-122.3749664
2987,Medical Incident,37.77674184,-122.4953117
2989,Medical Incident,37.71763115,-122.4052314
2990,Medical Incident,37.8031354,-122.41815109999999
2991,Medical Incident,37.72265444,-122.45404199999999
2993,Medical Incident,37.76941119,-122.4109311
2994,Medical Incident,37.77000761,-122.4469338
2995,Medical Incident,37.79053181,-122.4039142
2999,Medical Incident,37.8038818,-122.4148703
3001,Medical Incident,37.77507443,-122.421768
3003,Medical Incident,37.76183586,-122.41935929999998
3004,Medical Incident,37.79184209,-122.3949402
3005,Medical Incident,37.78003891,-122.4319778
3007,Medical Incident,37.77953108,-122.4135425
3008,Medical Incident,37.77985107,-122.50943290000001
3009,Medical Incident,37.78906674,-122.4094078
3010,Medical Incident,37.76338698,-122.45324690000001
3011,Medical Incident,37.82903246,-122.374358
3012,Medical Incident,37.7586966,-122.3970571
3013,Medical Incident,37.73520816,-122.41170590000002
3014,Medical Incident,37.73745474,-122.4752886
3016,Medical Incident,37.76310298,-122.46631470000001
3018,Medical Incident,37.7731448,-122.39147290000001
3022,Medical Incident,37.71226467,-122.4729324
3023,Medical Incident,37.78845058,-122.40759720000001
3024,Medical Incident,37.76613439,-122.4219351
3025,Medical Incident,37.79176907,-122.42942679999999
3026,Medical Incident,37.78890961,-122.41865590000002
3027,Medical Incident,37.77985107,-122.50943290000001
3028,Medical Incident,37.79508163,-122.40146659999999
3029,Medical Incident,37.72847605,-122.4154293
3032,Medical Incident,37.76613439,-122.4219351
3033,Medical Incident,37.80561471,-122.41775759999999
3034,Medical Incident,37.78399834,-122.4177311
3039,Medical Incident,37.7887501,-122.41947040000001
3040,Medical Incident,37.73753926,-122.40039850000001
3041,Medical Incident,37.74957409,-122.476228
3042,Medical Incident,37.77771244,-122.41273670000001
3044,Medical Incident,37.73585265,-122.43691509999998
3046,Medical Incident,37.77333766,-122.40914850000001
3047,Medical Incident,37.78418669,-122.41854620000001
3050,Medical Incident,37.71763115,-122.4052314
3052,Medical Incident,37.795649,-122.40919869999999
3053,Medical Incident,37.77000761,-122.4469338
3054,Medical Incident,37.75909266,-122.43811240000001
3055,Medical Incident,37.77604635,-122.41128880000001
3058,Medical Incident,37.76103977,-122.41921370000001
3059,Medical Incident,37.79307213,-122.40812520000001
3060,Medical Incident,37.7887501,-122.41947040000001
3061,Medical Incident,37.78611721,-122.41985420000002
3062,Medical Incident,37.8038818,-122.4148703
3065,Medical Incident,37.79307213,-122.40812520000001
3066,Medical Incident,37.76047985,-122.4834267
3067,Medical Incident,37.80547381,-122.40757009999999
3068,Medical Incident,37.78594273,-122.41890259999998
3069,Medical Incident,37.76257235,-122.43466869999999
3070,Medical Incident,37.76310298,-122.46631470000001
3072,Medical Incident,37.72200064,-122.4394357
3073,Medical Incident,37.78398364,-122.446072
3075,Medical Incident,37.77674184,-122.4953117
3076,Medical Incident,37.7867795,-122.45094840000002
3077,Medical Incident,37.80566745,-122.41276640000001
3078,Medical Incident,37.77921168,-122.41093659999999
3082,Medical Incident,37.74093462,-122.5023423
3083,Medical Incident,37.77683977,-122.42375690000001
3084,Medical Incident,37.78906674,-122.4094078
3086,Medical Incident,37.71029652,-122.41898640000001
3087,Medical Incident,37.75356457,-122.3956354
3091,Medical Incident,37.78276323,-122.4274692
3092,Medical Incident,37.79780791,-122.41869740000001
3095,Medical Incident,37.77879789,-122.42252069999999
3096,Medical Incident,37.77376935,-122.4116101
3097,Medical Incident,37.78384277,-122.42276740000001
3098,Medical Incident,37.75710109,-122.49763030000001
3100,Medical Incident,37.80343276,-122.40770829999998
3101,Medical Incident,37.76513693,-122.45559250000001
3102,Medical Incident,37.77143376,-122.42778090000002
3103,Medical Incident,37.72623625,-122.4336236
3104,Medical Incident,37.78315191,-122.4183443
3107,Medical Incident,37.73663509,-122.49405379999999
3109,Medical Incident,37.71831534,-122.44192109999999
3110,Medical Incident,37.77953108,-122.4135425
3112,Medical Incident,37.72976037,-122.37336040000001
3114,Medical Incident,37.7890669,-122.39233940000001
3115,Medical Incident,37.72993469,-122.39774440000001
3116,Medical Incident,37.78298351,-122.4066986
3117,Medical Incident,37.74221638,-122.47341909999999
3118,Medical Incident,37.77771244,-122.41273670000001
3119,Medical Incident,37.71831534,-122.44192109999999
3120,Medical Incident,37.78316343,-122.4115993
3121,Medical Incident,37.7650299,-122.4652417
3122,Medical Incident,37.77996805,-122.42690139999999
3124,Medical Incident,37.74747921,-122.48130630000001
3125,Medical Incident,37.72086924,-122.38724760000001
3126,Medical Incident,37.77978853,-122.415127
3127,Medical Incident,37.78255696,-122.4163494
3129,Medical Incident,37.77871943,-122.4147412
3131,Medical Incident,37.78578701,-122.41254779999998
3132,Medical Incident,37.769867700000006,-122.42236480000001
3134,Medical Incident,37.76177683,-122.4351517
3135,Medical Incident,37.78725609,-122.40409469999999
3136,Medical Incident,37.78153743,-122.4095183
3137,Medical Incident,37.74917218,-122.41595459999999
3138,Medical Incident,37.72740716,-122.39800919999999
3139,Medical Incident,37.8038818,-122.4148703
3140,Medical Incident,37.78315191,-122.4183443
3141,Medical Incident,37.79662477,-122.43118229999999
3143,Medical Incident,37.73753926,-122.40039850000001
3144,Medical Incident,37.77144882,-122.391172
3145,Medical Incident,37.73588581,-122.3827051
3148,Medical Incident,37.77879789,-122.42252069999999
3149,Medical Incident,37.78611721,-122.41985420000002
3150,Medical Incident,37.79184209,-122.3949402
3152,Medical Incident,37.73662045,-122.42486509999998
3154,Medical Incident,37.74747921,-122.48130630000001
3155,Medical Incident,37.73753926,-122.40039850000001
3157,Medical Incident,37.7868785,-122.4190885
3158,Medical Incident,37.71447839,-122.436523
3159,Medical Incident,37.78316343,-122.4115993
3160,Medical Incident,37.77912854,-122.4080301
3161,Medical Incident,37.7880322,-122.3920003
3164,Medical Incident,37.7867795,-122.45094840000002
3167,Medical Incident,37.78875048,-122.4085666
3169,Medical Incident,37.78845058,-122.40759720000001
3170,Medical Incident,37.72086924,-122.38724760000001
3172,Medical Incident,37.77996805,-122.42690139999999
3173,Medical Incident,37.78176159,-122.4110582
3176,Medical Incident,37.73585265,-122.43691509999998
3177,Medical Incident,37.77302925,-122.42887590000001
3179,Medical Incident,37.80325018,-122.4283736
3181,Medical Incident,37.77000761,-122.4469338
3183,Medical Incident,37.73520816,-122.41170590000002
3185,Medical Incident,37.78331041,-122.38837990000002
3186,Medical Incident,37.76274366,-122.4217477
3187,Medical Incident,37.8079431,-122.4141381
3188,Medical Incident,37.78294352,-122.41998840000001
3190,Medical Incident,37.79176907,-122.42942679999999
3191,Medical Incident,37.78383852,-122.41377549999999
3192,Medical Incident,37.77749973,-122.4109993
3193,Medical Incident,37.77973891,-122.40715949999999
3194,Medical Incident,37.78175433,-122.4096933
3195,Medical Incident,37.77333766,-122.40914850000001
3196,Medical Incident,37.79559693,-122.39618090000002
3198,Medical Incident,37.75414014,-122.4448142
3200,Medical Incident,37.78318152,-122.437809
3201,Medical Incident,37.78331041,-122.38837990000002
3202,Medical Incident,37.75362875,-122.39552309999999
3203,Medical Incident,37.77000761,-122.4469338
3204,Medical Incident,37.79767064,-122.407807
3205,Medical Incident,37.78429938,-122.41014129999999
3206,Medical Incident,37.77310059,-122.4155614
3207,Medical Incident,37.71226467,-122.4729324
3208,Medical Incident,37.77604635,-122.41128880000001
3209,Medical Incident,37.745956299999996,-122.4542399
3211,Medical Incident,37.72452417,-122.42573279999999
3212,Medical Incident,37.77419657,-122.5100338
3214,Medical Incident,37.80533759,-122.42282
3218,Medical Incident,37.80325018,-122.4283736
3220,Medical Incident,37.78087726,-122.4145069
3222,Medical Incident,37.77683977,-122.42375690000001
3225,Medical Incident,37.7880322,-122.3920003
3227,Medical Incident,37.77386178,-122.413046
3228,Medical Incident,37.78977942,-122.419679
3229,Medical Incident,37.71963387,-122.46490829999999
3230,Medical Incident,37.78611721,-122.41985420000002
3231,Medical Incident,37.80447756,-122.4446146
3232,Medical Incident,37.82903246,-122.374358
3233,Medical Incident,37.75545608,-122.41930829999998
3234,Medical Incident,37.76979785,-122.44857879999999
3235,Medical Incident,37.78554213,-122.39670520000001
3237,Medical Incident,37.78429938,-122.41014129999999
3238,Medical Incident,37.788126299999995,-122.4176572
3239,Medical Incident,37.71214951,-122.4171412
3240,Medical Incident,37.76513693,-122.45559250000001
3241,Medical Incident,37.72200064,-122.4394357
3242,Medical Incident,37.71700209,-122.46795729999998
3243,Medical Incident,37.75665514,-122.38826759999999
3244,Medical Incident,37.75869827,-122.41796470000001
3245,Medical Incident,37.76354593,-122.47873249999999
3246,Medical Incident,37.77269482,-122.42218829999999
3247,Medical Incident,37.76257235,-122.43466869999999
3250,Medical Incident,37.77978853,-122.415127
3251,Medical Incident,37.73406125,-122.41568740000001
3252,Medical Incident,37.77376935,-122.4116101
3253,Medical Incident,37.78315191,-122.4183443
3255,Medical Incident,37.76183586,-122.41935929999998
3258,Medical Incident,37.72200064,-122.4394357
3259,Medical Incident,37.78211033,-122.40319640000001
3260,Medical Incident,37.78432123,-122.3890406
3262,Medical Incident,37.77462644,-122.4444304
3263,Medical Incident,37.8079431,-122.4141381
3265,Medical Incident,37.77871943,-122.4147412
3266,Medical Incident,37.77774474,-122.43920700000001
3267,Medical Incident,37.75199404,-122.4091229
3268,Medical Incident,37.72521883,-122.4075277
3270,Medical Incident,37.73987317,-122.48413659999999
3273,Medical Incident,37.78578701,-122.41254779999998
3274,Medical Incident,37.80566745,-122.41276640000001
3275,Medical Incident,37.78331089,-122.4175288
3276,Medical Incident,37.78114586,-122.409026
3277,Medical Incident,37.78003891,-122.4319778
3279,Medical Incident,37.78276323,-122.4274692
3282,Medical Incident,37.7875045,-122.41416370000002
3283,Medical Incident,37.77771244,-122.41273670000001
3284,Medical Incident,37.77128553,-122.4132043
3285,Medical Incident,37.79230698,-122.41084380000001
3286,Medical Incident,37.78191397,-122.41303219999999
3291,Medical Incident,37.78285368,-122.4173655
3292,Medical Incident,37.71305797,-122.400658
3294,Medical Incident,37.79331488,-122.4066433
3295,Medical Incident,37.77952317,-122.4126393
3297,Medical Incident,37.72103514,-122.4471362
3299,Medical Incident,37.74673697,-122.4139222
3300,Medical Incident,37.71219584,-122.42083889999999
3302,Medical Incident,37.77827537,-122.43833870000002
3304,Medical Incident,37.72086924,-122.38724760000001
3306,Medical Incident,37.74270315,-122.3879264
3308,Medical Incident,37.785233000000005,-122.41032959999998
3309,Medical Incident,37.73744987,-122.40047890000001
3311,Medical Incident,37.75797648,-122.42333670000001
3312,Medical Incident,37.79053181,-122.4039142
3314,Medical Incident,37.78005179,-122.46428119999999
3316,Medical Incident,37.78926495,-122.41204909999999
3318,Medical Incident,37.77883125,-122.471107
3322,Medical Incident,37.78575147,-122.409522
3323,Medical Incident,37.77966604,-122.4137112
3324,Medical Incident,37.79281184,-122.4212098
3325,Medical Incident,37.78034755,-122.40648799999998
3329,Medical Incident,37.74468822,-122.4203949
3330,Medical Incident,37.78092459,-122.4664269
3331,Medical Incident,37.78137782,-122.43316200000001
3332,Medical Incident,37.74130262,-122.4717854
3333,Medical Incident,37.75956147,-122.41701809999999
3334,Medical Incident,37.78383852,-122.41377549999999
3335,Medical Incident,37.78679356,-122.4182933
3336,Medical Incident,37.78508117,-122.40649779999998
3337,Medical Incident,37.79459435,-122.42142520000002
3341,Medical Incident,37.75617132,-122.4198655
3344,Medical Incident,37.72632645,-122.4271532
3345,Medical Incident,37.7400174,-122.42171040000001
3346,Medical Incident,37.78095176,-122.4119854
3347,Medical Incident,37.76571899,-122.40952069999999
3348,Medical Incident,37.79145668,-122.41741840000002
3349,Medical Incident,37.80011274,-122.4378604
3351,Medical Incident,37.75302204,-122.48290349999999
3352,Medical Incident,37.75302204,-122.48290349999999
3354,Medical Incident,37.80675821,-122.4469162
3355,Medical Incident,37.72103514,-122.4471362
3356,Medical Incident,37.77718170000001,-122.485669
3357,Medical Incident,37.77832683,-122.39653059999999
3358,Medical Incident,37.77696755,-122.41453059999999
3359,Medical Incident,37.77903213,-122.4018433
3360,Medical Incident,37.75090258,-122.41392579999999
3361,Medical Incident,37.79145668,-122.41741840000002
3363,Medical Incident,37.79053181,-122.4039142
3366,Medical Incident,37.71877623,-122.4690152
3367,Medical Incident,37.77832683,-122.39653059999999
3368,Medical Incident,37.80401127,-122.410748
3369,Medical Incident,37.76133406,-122.464046
3370,Medical Incident,37.71457722,-122.4980982
3372,Medical Incident,37.77832683,-122.39653059999999
3374,Medical Incident,37.78067141,-122.3965652
3377,Medical Incident,37.78169591,-122.49076090000001
3379,Medical Incident,37.78597748,-122.40535940000001
3381,Medical Incident,37.79073739,-122.4198727
3382,Medical Incident,37.72632645,-122.4271532
3384,Medical Incident,37.80618023,-122.4205328
3385,Medical Incident,37.78399149,-122.4080665
3387,Medical Incident,37.74737475,-122.41550190000001
3388,Medical Incident,37.78086621,-122.42880320000002
3389,Medical Incident,37.78121703,-122.45700149999999
3391,Medical Incident,37.77925797,-122.42682859999998
3394,Medical Incident,37.78294352,-122.41998840000001
3395,Medical Incident,37.72791068,-122.3836618
3396,Medical Incident,37.75956147,-122.41701809999999
3398,Medical Incident,37.73820364,-122.4795909
3399,Medical Incident,37.74529841,-122.3891933
3400,Medical Incident,37.79281184,-122.4212098
3401,Medical Incident,37.78594273,-122.41890259999998
3403,Medical Incident,37.78533462,-122.424687
3405,Medical Incident,37.78695216,-122.44107179999999
3407,Medical Incident,37.77507443,-122.421768
3410,Medical Incident,37.77848511,-122.51364840000002
3411,Medical Incident,37.75545608,-122.41930829999998
3415,Medical Incident,37.74876648,-122.4067578
3416,Medical Incident,37.75880196,-122.479009
3417,Medical Incident,37.72204865,-122.4368679
3419,Medical Incident,37.78770664,-122.420948
3420,Medical Incident,37.7787846,-122.4268034
3421,Medical Incident,37.77453628,-122.42074129999999
3424,Medical Incident,37.73128381,-122.37820490000001
3425,Medical Incident,37.77879789,-122.42252069999999
3426,Medical Incident,37.77953108,-122.4135425
3431,Medical Incident,37.74673697,-122.4139222
3432,Medical Incident,37.76410441,-122.421878
3433,Medical Incident,37.80843251,-122.41075759999998
3434,Medical Incident,37.78409104,-122.4117844
3436,Medical Incident,37.76095474,-122.43390359999998
3437,Medical Incident,37.77830294,-122.4154368
3438,Medical Incident,37.80675821,-122.4469162
3439,Medical Incident,37.77762424,-122.3999811
3442,Medical Incident,37.72086924,-122.38724760000001
3443,Medical Incident,37.78399149,-122.4080665
3444,Medical Incident,37.8009162,-122.40921100000001
3445,Medical Incident,37.80276949,-122.43827040000001
3446,Medical Incident,37.71219584,-122.42083889999999
3447,Medical Incident,37.79885485,-122.43331950000001
3448,Medical Incident,37.77046954,-122.44331170000001
3449,Medical Incident,37.74737475,-122.41550190000001
3450,Medical Incident,37.73729191,-122.48756570000002
3451,Medical Incident,37.76588327,-122.4403243
3453,Medical Incident,37.7400174,-122.42171040000001
3454,Medical Incident,37.75205046,-122.40818190000002
3456,Medical Incident,37.76924706,-122.42695559999999
3457,Medical Incident,37.78049626,-122.43214040000001
3459,Medical Incident,37.73812754,-122.4240635
3462,Medical Incident,37.758024600000006,-122.3878193
3465,Medical Incident,37.76505134,-122.419669
3466,Medical Incident,37.72178469,-122.48230559999999
3467,Medical Incident,37.72632645,-122.4271532
3468,Medical Incident,37.71219584,-122.42083889999999
3469,Medical Incident,37.74673697,-122.4139222
3470,Medical Incident,37.78874738,-122.4346517
3471,Medical Incident,37.80447272,-122.41556259999999
3472,Medical Incident,37.79997798,-122.44284609999998
3473,Medical Incident,37.76437321,-122.41747849999999
3474,Medical Incident,37.78086621,-122.42880320000002
3475,Medical Incident,37.77903213,-122.4018433
3477,Medical Incident,37.73568734,-122.3957085
3478,Medical Incident,37.78506546,-122.3972095
3481,Medical Incident,37.730393299999996,-122.4057719
3483,Medical Incident,37.79375456,-122.3955836
3484,Medical Incident,37.78730844,-122.40906140000001
3485,Medical Incident,37.76617631,-122.42714270000002
3486,Medical Incident,37.76483924,-122.401599
3487,Medical Incident,37.79270841,-122.4362239
3488,Medical Incident,37.78338624,-122.4098537
3489,Medical Incident,37.7935086,-122.39760829999999
3492,Medical Incident,37.78508117,-122.40649779999998
3493,Medical Incident,37.7435786,-122.43565020000001
3494,Medical Incident,37.77961982,-122.39254199999999
3495,Medical Incident,37.77626951,-122.41725759999999
3498,Medical Incident,37.75545608,-122.41930829999998
3499,Medical Incident,37.785233000000005,-122.41032959999998
3500,Medical Incident,37.78034755,-122.40648799999998
3501,Medical Incident,37.76437321,-122.41747849999999
3503,Medical Incident,37.79270841,-122.4362239
3504,Medical Incident,37.80062415,-122.4227132
3505,Medical Incident,37.76155911,-122.4305429
3507,Medical Incident,37.7748089,-122.453832
3508,Medical Incident,37.76088893,-122.4350007
3509,Medical Incident,37.80011274,-122.4378604
3510,Medical Incident,37.76425552,-122.44212890000001
3511,Medical Incident,37.7659078,-122.45618689999999
3512,Medical Incident,37.73573759,-122.40056229999999
3513,Medical Incident,37.77626951,-122.41725759999999
3516,Medical Incident,37.75730761,-122.40661979999999
3517,Medical Incident,37.78338624,-122.4098537
3521,Medical Incident,37.7585716,-122.39912920000002
3522,Medical Incident,37.75956147,-122.41701809999999
3523,Medical Incident,37.76939812,-122.451277
3524,Medical Incident,37.79331488,-122.4066433
3525,Medical Incident,37.77346649,-122.4135469
3528,Medical Incident,37.79282365,-122.3970342
3529,Medical Incident,37.80618023,-122.4205328
3530,Medical Incident,37.78066210000001,-122.42289790000001
3531,Medical Incident,37.75025707,-122.5031374
3533,Medical Incident,37.79282365,-122.3970342
3535,Medical Incident,37.78894504,-122.4262523
3536,Medical Incident,37.76483924,-122.401599
3537,Medical Incident,37.71650618,-122.39041780000001
3539,Medical Incident,37.74237539999999,-122.4219688
3540,Medical Incident,37.76437321,-122.41747849999999
3541,Medical Incident,37.76097661,-122.4344574
3542,Medical Incident,37.75142522,-122.43298829999999
3543,Medical Incident,37.75502733,-122.4121916
3544,Medical Incident,37.78047851,-122.41251229999999
3545,Medical Incident,37.79997798,-122.44284609999998
3546,Medical Incident,37.77883125,-122.471107
3548,Medical Incident,37.786045200000004,-122.4104935
3550,Medical Incident,37.77832683,-122.39653059999999
3552,Medical Incident,37.75617132,-122.4198655
3554,Medical Incident,37.80401127,-122.410748
3556,Medical Incident,37.772254700000005,-122.44057240000002
3558,Medical Incident,37.78294352,-122.41998840000001
3560,Medical Incident,37.78728904,-122.4242362
3562,Medical Incident,37.77216235,-122.46333290000001
3564,Medical Incident,37.78372802,-122.44736840000002
3566,Medical Incident,37.74463434,-122.4312871
3567,Medical Incident,37.76512662,-122.4321777
3568,Medical Incident,37.78383444,-122.41293049999999
3569,Medical Incident,37.72632645,-122.4271532
3570,Medical Incident,37.78114586,-122.409026
3572,Medical Incident,37.78137782,-122.43316200000001
3574,Medical Incident,37.77100577,-122.4196455
3575,Medical Incident,37.78338624,-122.4098537
3577,Medical Incident,37.73803983,-122.3824818
3578,Medical Incident,37.780052500000004,-122.4097738
3579,Medical Incident,37.77346649,-122.4135469
3581,Medical Incident,37.76037707,-122.50699920000001
3584,Medical Incident,37.77671905,-122.4586117
3585,Medical Incident,37.75463968,-122.43106429999999
3586,Medical Incident,37.77762424,-122.3999811
3587,Medical Incident,37.78447666,-122.4154142
3588,Medical Incident,37.78009258,-122.48473229999999
3590,Medical Incident,37.77966604,-122.4137112
3592,Medical Incident,37.78792295,-122.41086709999999
3593,Medical Incident,37.75199404,-122.4091229
3595,Medical Incident,37.79885485,-122.43331950000001
3597,Medical Incident,37.76340248,-122.433095
3598,Medical Incident,37.79885485,-122.43331950000001
3599,Medical Incident,37.77966604,-122.4137112
3600,Medical Incident,37.73153065,-122.45341129999998
3605,Medical Incident,37.80369804,-122.41520690000002
3606,Medical Incident,37.72854447,-122.47564679999999
3610,Medical Incident,37.75501594,-122.457591
3612,Medical Incident,37.78383444,-122.41293049999999
3613,Medical Incident,37.77128553,-122.4132043
3616,Medical Incident,37.78047851,-122.41251229999999
3617,Medical Incident,37.72582497,-122.44232439999999
3618,Medical Incident,37.79282365,-122.3970342
3620,Medical Incident,37.74237539999999,-122.4219688
3621,Medical Incident,37.70972316,-122.4612398
3624,Medical Incident,37.77579768,-122.4235452
3625,Medical Incident,37.78399149,-122.4080665
3626,Medical Incident,37.800476,-122.40507720000001
3628,Medical Incident,37.73824468,-122.47864129999999
3629,Medical Incident,37.800476,-122.40507720000001
3630,Medical Incident,37.78482478,-122.40933500000001
3632,Medical Incident,37.78066210000001,-122.42289790000001
3633,Medical Incident,37.76437321,-122.41747849999999
3634,Medical Incident,37.75679816,-122.4094553
3635,Medical Incident,37.77126742,-122.4370456
3636,Medical Incident,37.77961982,-122.39254199999999
3637,Medical Incident,37.76512662,-122.4321777
3639,Medical Incident,37.7400174,-122.42171040000001
3643,Medical Incident,37.76315412,-122.4250991
3644,Medical Incident,37.78114586,-122.409026
3646,Medical Incident,37.7971786,-122.4101446
3647,Medical Incident,37.74673697,-122.4139222
3648,Medical Incident,37.78629591,-122.408941
3650,Medical Incident,37.78491618,-122.41195
3651,Medical Incident,37.78137782,-122.43316200000001
3652,Medical Incident,37.78383444,-122.41293049999999
3658,Medical Incident,37.78114586,-122.409026
3662,Medical Incident,37.78116174,-122.403434
3664,Medical Incident,37.77216235,-122.46333290000001
3665,Medical Incident,37.78255696,-122.4163494
3667,Medical Incident,37.77533039,-122.3949996
3668,Medical Incident,37.79673325,-122.43120420000001
3669,Medical Incident,37.79053181,-122.4039142
3671,Medical Incident,37.78095176,-122.4119854
3672,Medical Incident,37.76505134,-122.419669
3674,Medical Incident,37.78223058,-122.410292
3675,Medical Incident,37.78372802,-122.44736840000002
3676,Medical Incident,37.71067532,-122.39652949999999
3679,Medical Incident,37.78574399,-122.405831
3680,Medical Incident,37.77925797,-122.42682859999998
3681,Medical Incident,37.77046954,-122.44331170000001
3682,Medical Incident,37.78552674,-122.411301
3683,Medical Incident,37.79508406,-122.40738689999999
3684,Medical Incident,37.73739256,-122.4850382
3686,Medical Incident,37.78926495,-122.41204909999999
3687,Medical Incident,37.73744987,-122.40047890000001
